age_group,year,sex,edu_H,edu_M,edu_L
37,2050,M,0.35714991236452215,0.5074988373963848,0.135351250239093
42,2050,M,0.3212057144306712,0.5317997420558181,0.1469945435135106
47,2050,M,0.29117491967356507,0.5451839188699956,0.16364116145643923
52,2050,M,0.2672364076144492,0.5424888282433645,0.1902747641421862
57,2050,M,0.24815460654330787,0.5254228899526883,0.2264225035040038
62,2050,M,0.2309401060755485,0.4961020604106626,0.27295783351378894
67,2050,M,0.2169434583185973,0.4533973702758842,0.3296591714055185
72,2050,M,0.2169434583185973,0.4533973702758842,0.3296591714055185
77,2050,M,0.2169434583185973,0.4533973702758842,0.3296591714055185
82,2050,M,0.2169434583185973,0.4533973702758842,0.3296591714055185
87,2050,M,0.2169434583185973,0.4533973702758842,0.3296591714055185
17,2051,F,0.015462938389908492,0.18180569248239345,0.8027313691276982
22,2051,F,0.15695271401026403,0.6983078834071814,0.14473940258255452
27,2051,F,0.40811918757660426,0.46800911947820695,0.12387169294518878
32,2051,F,0.42864929321844836,0.4401810651758453,0.13116964160570638
37,2051,F,0.4080747255288078,0.45125073297427115,0.14067454149692105
42,2051,F,0.375794323681256,0.4719211013065741,0.15228457501217002
47,2051,F,0.34904868719441456,0.4822044175771935,0.16874689522839195
52,2051,F,0.3278215506779223,0.4772747509938119,0.1949036983282659
57,2051,F,0.3102401935410769,0.45949411164820186,0.2302656948107212
62,2051,F,0.2939621815392692,0.4307596720717254,0.27527814638900555
67,2051,F,0.27792145577998323,0.3915787209180545,0.33049982330196226
72,2051,F,0.27792145577998323,0.3915787209180545,0.33049982330196226
77,2051,F,0.27792145577998323,0.3915787209180545,0.33049982330196226
82,2051,F,0.27792145577998323,0.3915787209180545,0.33049982330196226
87,2051,F,0.27792145577998323,0.3915787209180545,0.33049982330196226
17,2051,M,0.014853086982424412,0.206851058051096,0.7782958549664796
22,2051,M,0.1370217860519843,0.733350094894922,0.1296281190530937
27,2051,M,0.3678082343100321,0.515698214562743,0.1164935511272248
32,2051,M,0.3841699252172662,0.49088081980445475,0.124949254978279
37,2051,M,0.3599911026123183,0.5053185533067841,0.1346903440808976
42,2051,M,0.3239637501488794,0.5297080099150382,0.14632823993608252
47,2051,M,0.2941463708908598,0.5429842138153682,0.16286941529377194
52,2051,M,0.27049065144776835,0.5401901098649178,0.18931923868731393
57,2051,M,0.2514246012490278,0.5232682708692645,0.2253071278817076
62,2051,M,0.23466167178205893,0.49387438027536806,0.271463947942573
67,2051,M,0.21984434514920775,0.45187040102168596,0.3282852538291063
72,2051,M,0.21984434514920775,0.45187040102168596,0.3282852538291063
77,2051,M,0.21984434514920775,0.45187040102168596,0.3282852538291063
82,2051,M,0.21984434514920775,0.45187040102168596,0.3282852538291063
87,2051,M,0.21984434514920775,0.45187040102168596,0.3282852538291063
17,2052,F,0.015540550863943249,0.1818263231095863,0.8026331260264705
22,2052,F,0.15796103896496355,0.6975161791957115,0.1445227818393249
27,2052,F,0.4097169921110164,0.46677652355038396,0.1235064843385997
32,2052,F,0.43042175251221315,0.4388502619666371,0.13072798552114975
37,2052,F,0.41024270180624345,0.4496436490326738,0.14011364916108277
42,2052,F,0.37787570729400366,0.4703959524482837,0.1517283402577127
47,2052,F,0.35131633345455354,0.4805837063032561,0.16809996024219045
52,2052,F,0.3303294945225747,0.47556844839178497,0.19410205708564027
57,2052,F,0.3137698139737273,0.45726182754480565,0.2289683584814671
62,2052,F,0.29679657172065743,0.4291381589257825,0.27406526935356007
67,2052,F,0.2807796285350539,0.39014828174768684,0.3290720897172593
72,2052,F,0.2807796285350539,0.39014828174768684,0.3290720897172593
77,2052,F,0.2807796285350539,0.39014828174768684,0.3290720897172593
82,2052,F,0.2807796285350539,0.39014828174768684,0.3290720897172593
87,2052,F,0.2807796285350539,0.39014828174768684,0.3290720897172593
17,2052,M,0.014969324452567217,0.20688669858787914,0.7781439769595537
22,2052,M,0.13820876962275314,0.7323940526727828,0.12939717770446407
27,2052,M,0.37014411179539025,0.513838141659973,0.11601774654463673
32,2052,M,0.3865513859545204,0.4890301572791545,0.12441845676632511
37,2052,M,0.3628274686648668,0.5031411805011768,0.1340313508339564
42,2052,M,0.32671950385640086,0.5276171190299412,0.14566337711365795
47,2052,M,0.29711757316997245,0.5407834388789178,0.16209898795110975
52,2052,M,0.27374715082593093,0.5378879402829148,0.1883649088911544
57,2052,M,0.25433514018470477,0.5213485626264862,0.22431629718880902
62,2052,M,0.23714771316400685,0.492384250123891,0.2704680367121022
67,2052,M,0.2227524307028962,0.4503370451044981,0.3269105241926056
72,2052,M,0.2227524307028962,0.4503370451044981,0.3269105241926056
77,2052,M,0.2227524307028962,0.4503370451044981,0.3269105241926056
82,2052,M,0.2227524307028962,0.4503370451044981,0.3269105241926056
87,2052,M,0.2227524307028962,0.4503370451044981,0.3269105241926056
17,2053,F,0.015651811309136423,0.18185559880493116,0.8024925898859324
22,2053,F,0.15866807706423827,0.6969608331856396,0.14437108975012217
27,2053,F,0.41131229453667456,0.4655456493224195,0.1231420561409059
32,2053,F,0.4324115115563819,0.43735599853311374,0.13023248991050437
37,2053,F,0.41216592164638444,0.448217648211861,0.1396164301417545
42,2053,F,0.3799539064451817,0.4688726993069269,0.15117339424789147
47,2053,F,0.3535812827865578,0.4789643233680678,0.1674543938453743
52,2053,F,0.3331483063844879,0.47364961941473427,0.1932020742007778
57,2053,F,0.31553371269717123,0.45614551978518275,0.22832076751764596
62,2053,F,0.29963064837135256,0.4275153514301977,0.27285400019844963
67,2053,F,0.28411543531933997,0.3884766612590424,0.3274079034216177
72,2053,F,0.28411543531933997,0.3884766612590424,0.3274079034216177
77,2053,F,0.28411543531933997,0.3884766612590424,0.3274079034216177
82,2053,F,0.28411543531933997,0.3884766612590424,0.3274079034216177
87,2053,F,0.28411543531933997,0.3884766612590424,0.3274079034216177
17,2053,M,0.015097784583080988,0.20692555347001867,0.7779766619469004
22,2053,M,0.13920068402913519,0.7315947121022803,0.1292046038685845
27,2053,M,0.37226442072699295,0.512149322365017,0.11558625690799011
32,2053,M,0.38916571825487195,0.4869979622903271,0.12383631945480097
37,2053,M,0.3654016588191038,0.5011643941411319,0.13343394703976433
42,2053,M,0.3294727992730008,0.5255272170718788,0.14499998365512035
47,2053,M,0.30008827676690836,0.5385817997074271,0.1613299235256646
52,2053,M,0.2770055439938519,0.5355826081866075,0.18741184781954057
57,2053,M,0.25761349634588815,0.5191841136568283,0.2232023899972836
62,2053,M,0.24088380480772345,0.4901418727869111,0.2689743224053654
67,2053,M,0.22664052716610902,0.44828299351163925,0.3250764793222516
72,2053,M,0.22664052716610902,0.44828299351163925,0.3250764793222516
77,2053,M,0.22664052716610902,0.44828299351163925,0.3250764793222516
82,2053,M,0.22664052716610902,0.44828299351163925,0.3250764793222516
87,2053,M,0.22664052716610902,0.44828299351163925,0.3250764793222516
17,2054,F,0.015763525563393242,0.18188464378783414,0.8023518306487727
22,2054,F,0.15947733249149112,0.6963249972633186,0.14419767024519026
27,2054,F,0.41330286945792377,0.4640095074667373,0.12268762307533887
32,2054,F,0.4341763716508727,0.4360303591677358,0.12979326918139153
37,2054,F,0.41408545763517624,0.44679405224419005,0.13912049012063374
42,2054,F,0.38202886164715466,0.46735139091682093,0.15061974743602435
47,2054,F,0.35584344799081374,0.47734633898372003,0.16681021302546614
52,2054,F,0.335338680907,0.47215784195054417,0.19250347714245578
57,2054,F,0.3190594447573063,0.4539127504566302,0.22702780478606355
62,2054,F,0.30286893323571273,0.425659316528461,0.2714717502358263
67,2054,F,0.2869755189879443,0.3870416298362978,0.32598285117575787
72,2054,F,0.2869755189879443,0.3870416298362978,0.32598285117575787
77,2054,F,0.2869755189879443,0.3870416298362978,0.32598285117575787
82,2054,F,0.2869755189879443,0.3870416298362978,0.32598285117575787
87,2054,F,0.2869755189879443,0.3870416298362978,0.32598285117575787
17,2054,M,0.015226872694095164,0.20696404326492307,0.7778090840409817
22,2054,M,0.14029466556536258,0.7307126887996499,0.1289926456349875
27,2054,M,0.3743815991448077,0.5104626153527544,0.11515578550243792
32,2054,M,0.3915374968788739,0.48515380406065195,0.12330869906047413
37,2054,M,0.3679716052148183,0.49919023163800724,0.13283816314717448
42,2054,M,0.3324983775696159,0.5232296408953352,0.144271981535049
47,2054,M,0.30305823505495083,0.5363794994385448,0.16056226550650446
52,2054,M,0.27961338157350746,0.5337362574349216,0.18665036099157087
57,2054,M,0.2608957081398778,0.5170148954914954,0.22208939636862693
62,2054,M,0.24421140959302598,0.4881417320865673,0.26764685832040674
67,2054,M,0.2295641769131983,0.44673553869742205,0.32370028438937964
72,2054,M,0.2295641769131983,0.44673553869742205,0.32370028438937964
77,2054,M,0.2295641769131983,0.44673553869742205,0.32370028438937964
82,2054,M,0.2295641769131983,0.44673553869742205,0.32370028438937964
87,2054,M,0.2295641769131983,0.44673553869742205,0.32370028438937964
17,2055,F,0.015830772082228717,0.18190196031826292,0.8022672675995084
22,2055,F,0.16049070621466827,0.6955284821869131,0.1439808115984186
27,2055,F,0.4146939012758224,0.462935847181644,0.12237025154253357
32,2055,F,0.4359376137920404,0.43470718578272516,0.1293552004252345
37,2055,F,0.41624048376255374,0.4451954221637557,0.1385640940736906
42,2055,F,0.3841005142953958,0.4658320756222207,0.15006741008238353
47,2055,F,0.358102743064326,0.47572982244317397,0.16616743449250007
52,2055,F,0.33783966640424656,0.47045373730999845,0.1917065962857549
57,2055,F,0.3208211823472614,0.45279635907956683,0.22638245857317177
62,2055,F,0.30489236950757287,0.42449862873996874,0.27060900175245844
67,2055,F,0.2903129135823361,0.3853650435120509,0.324322042905613
72,2055,F,0.2903129135823361,0.3853650435120509,0.324322042905613
77,2055,F,0.2903129135823361,0.3853650435120509,0.324322042905613
82,2055,F,0.2903129135823361,0.3853650435120509,0.324322042905613
87,2055,F,0.2903129135823361,0.3853650435120509,0.324322042905613
17,2055,M,0.01535658934486469,0.2070021692725398,0.7776412413825955
22,2055,M,0.14129178811500284,0.7299083694346649,0.1287998424503324
27,2055,M,0.37670680276811297,0.5086097443370761,0.11468345289481091
32,2055,M,0.3941409749589344,0.4831289392799019,0.12273008576116373
37,2055,M,0.37053718873698815,0.4972187941359957,0.13224401712701614
42,2055,M,0.3352459478982304,0.5211422873346525,0.14361176476711704
47,2055,M,0.30602720455150956,0.5341767386817002,0.15979605676679023
52,2055,M,0.2828742850743299,0.5314259499556067,0.18569976497006352
57,2055,M,0.2641813851934566,0.5148412054091743,0.220977409397369
62,2055,M,0.2467109367127309,0.4866375501639015,0.2666515131233676
67,2055,M,0.23298284768505353,0.44492298355386223,0.32209416876108415
72,2055,M,0.23298284768505353,0.44492298355386223,0.32209416876108415
77,2055,M,0.23298284768505353,0.44492298355386223,0.32209416876108415
82,2055,M,0.23298284768505353,0.44492298355386223,0.32209416876108415
87,2055,M,0.23298284768505353,0.44492298355386223,0.32209416876108415
17,2056,F,0.015931948560689878,0.18192778015972913,0.8021402712795811
22,2056,F,0.16130283759766165,0.6948899039549855,0.14380725844735284
27,2056,F,0.41628123988820726,0.4617104782172853,0.12200828189450746
32,2056,F,0.43791465411319475,0.43322159129880383,0.1288637545880013
37,2056,F,0.41815206297978963,0.4437770447938662,0.13807089222634408
42,2056,F,0.38642710410124925,0.4641252875991343,0.14944760829961642
47,2056,F,0.3606409137697496,0.4739130809662899,0.1654460052639605
52,2056,F,0.3400259218019996,0.46896340510899426,0.19101067308900607
57,2056,F,0.324342164328554,0.45056373624408447,0.22509409942736147
62,2056,F,0.30893775533369255,0.42217595518211454,0.26888628948419285
67,2056,F,0.293173814485936,0.38392608785333504,0.322900097660729
72,2056,F,0.293173814485936,0.38392608785333504,0.322900097660729
77,2056,F,0.293173814485936,0.38392608785333504,0.322900097660729
82,2056,F,0.293173814485936,0.38392608785333504,0.322900097660729
87,2056,F,0.293173814485936,0.38392608785333504,0.322900097660729
17,2056,M,0.015486935089212953,0.20703993277897575,0.7774731321318112
22,2056,M,0.14239145299423492,0.7290209115053022,0.12858763550046276
27,2056,M,0.37881719845188444,0.5069276549946445,0.11425514655347102
32,2056,M,0.39650270422647826,0.48129160155488165,0.12220569421864007
37,2056,M,0.3730982923037377,0.4952501811250915,0.1316515265711707
42,2056,M,0.3382648167059836,0.5188478598543699,0.1428873234396465
47,2056,M,0.3089949449429885,0.5319737155004534,0.15903133955655815
52,2056,M,0.285809880103965,0.5293446376598734,0.18484548223616162
57,2056,M,0.26747014106813355,0.5126633376982958,0.21986652123357076
62,2056,M,0.25088355785502486,0.4841232008574514,0.2649932412875238
67,2056,M,0.23640938898346037,0.44310299077207654,0.32048762024446315
72,2056,M,0.23640938898346037,0.44310299077207654,0.32048762024446315
77,2056,M,0.23640938898346037,0.44310299077207654,0.32048762024446315
82,2056,M,0.23640938898346037,0.44310299077207654,0.32048762024446315
87,2056,M,0.23640938898346037,0.44310299077207654,0.32048762024446315
17,2057,F,0.01604479878084076,0.18195625131841472,0.8019989499007445
22,2057,F,0.16201448919916117,0.6943301588257839,0.143655351975055
27,2057,F,0.41826176337131793,0.4601813015041622,0.12155693512451983
32,2057,F,0.4396681219811293,0.43190373223501877,0.12842814578385187
37,2057,F,0.4200598387542767,0.4423611730644142,0.13757898818130904
42,2057,F,0.3884915482508855,0.4626103650142689,0.14889808673484567
47,2057,F,0.36261238478174335,0.4725014654767735,0.1648861497414831
52,2057,F,0.3428337923179884,0.4670484136209888,0.19011779406102272
57,2057,F,0.32610131541641535,0.4494475732664866,0.22445111131709808
62,2057,F,0.3109595537967815,0.42101407204748775,0.2680263741557308
67,2057,F,0.29651153585366,0.38224530630916387,0.3212431578371762
72,2057,F,0.29651153585366,0.38224530630916387,0.3212431578371762
77,2057,F,0.29651153585366,0.38224530630916387,0.3212431578371762
82,2057,F,0.29651153585366,0.38224530630916387,0.3212431578371762
87,2057,F,0.29651153585366,0.38224530630916387,0.3212431578371762
17,2057,M,0.0156059775896547,0.20707394974324245,0.7773200726671029
22,2057,M,0.14339370066552296,0.7282116898431779,0.12839460949129924
27,2057,M,0.38113478837539194,0.5050799966061167,0.11378521501849123
32,2057,M,0.3988595230924961,0.47945761948017956,0.12168285742732424
37,2057,M,0.37565480085999114,0.4932844904463029,0.13106070869370595
42,2057,M,0.3407319559466976,0.5169720209936975,0.1422960230596049
47,2057,M,0.3119612191076898,0.5297706253962627,0.15826815549604745
52,2057,M,0.28907220334257294,0.5270300604614423,0.18389773619598482
57,2057,M,0.2703957550732082,0.5107241836555217,0.21888006127127
62,2057,M,0.25297280916644915,0.4828627237874141,0.26416446704613683
67,2057,M,0.2398433093163015,0.44127588002781476,0.3188808106558838
72,2057,M,0.2398433093163015,0.44127588002781476,0.3188808106558838
77,2057,M,0.2398433093163015,0.44127588002781476,0.3188808106558838
82,2057,M,0.2398433093163015,0.44127588002781476,0.3188808106558838
87,2057,M,0.2398433093163015,0.44127588002781476,0.3188808106558838
17,2058,F,0.016112727271316123,0.18197322435733562,0.8019140483713483
22,2058,F,0.16303280004676043,0.6935289327221099,0.14343826723112973
27,2058,F,0.41944811489411654,0.45926516107435655,0.12128672403152686
32,2058,F,0.4414178918743539,0.4305884080810384,0.12799370004460772
37,2058,F,0.42220149427686815,0.440771351187937,0.13702715453519482
42,2058,F,0.3902950840528824,0.46128656145422336,0.1484183544928943
47,2058,F,0.36486256538901035,0.47088975905254343,0.16424767555844624
52,2058,F,0.34470373364297974,0.4657725327178317,0.1895237336391885
57,2058,F,0.32926535063190454,0.44743886566855,0.2232957836995454
62,2058,F,0.31338478686507876,0.41961942526759816,0.26699578786732303
67,2058,F,0.29984892148134784,0.3805625787829638,0.31958849973568837
72,2058,F,0.29984892148134784,0.3805625787829638,0.31958849973568837
77,2058,F,0.29984892148134784,0.3805625787829638,0.31958849973568837
82,2058,F,0.29984892148134784,0.3805625787829638,0.31958849973568837
87,2058,F,0.29984892148134784,0.3805625787829638,0.31958849973568837
17,2058,M,0.015737525849095973,0.2071110247241474,0.7771514494267567
22,2058,M,0.14439835959215275,0.7274001606953273,0.1282014797125199
27,2058,M,0.3832381258485122,0.5034027653001001,0.1133591088513876
32,2058,M,0.40121135297560867,0.47762706090897167,0.1211615861154196
37,2058,M,0.3782066013705717,0.49132181829729155,0.1304715803321368
42,2058,M,0.34319640727405704,0.5150975676295508,0.14170602509639216
47,2058,M,0.31492579313679103,0.5275676612936594,0.15750654556954963
52,2058,M,0.2920085173012707,0.5249453517300723,0.18304613096865702
57,2058,M,0.27332323366100586,0.5087821614195365,0.21789460491945764
62,2058,M,0.25715667439910306,0.48033553457832723,0.26250779102256955
67,2058,M,0.24279217289894098,0.4397043602393953,0.3175034668616637
72,2058,M,0.24279217289894098,0.4397043602393953,0.3175034668616637
77,2058,M,0.24279217289894098,0.4397043602393953,0.3175034668616637
82,2058,M,0.24279217289894098,0.4397043602393953,0.3175034668616637
87,2058,M,0.24279217289894098,0.4397043602393953,0.3175034668616637
17,2059,F,0.016214927254694707,0.18199853008248718,0.8017865426628181
22,2059,F,0.16374677511370225,0.692966968913072,0.14328625597322575
27,2059,F,0.42122485921043107,0.4578928908295474,0.12088224996002143
32,2059,F,0.44338193213359955,0.42911172488739807,0.12750634297900235
37,2059,F,0.42386383302557595,0.43953707070791265,0.13659909626651143
42,2059,F,0.392352957991453,0.45977568826917486,0.14787135373937207
47,2059,F,0.36682884935632587,0.4694809376502803,0.16369021299339373
52,2059,F,0.347505559509011,0.46385998065225054,0.18863445983873836
57,2059,F,0.3313728578507549,0.4461000829600428,0.22252705918920232
62,2059,F,0.3170204791706218,0.4175268437519149,0.2654526770774633
67,2059,F,0.3022323676302726,0.37935955860587334,0.318408073763854
72,2059,F,0.3022323676302726,0.37935955860587334,0.318408073763854
77,2059,F,0.3022323676302726,0.37935955860587334,0.318408073763854
82,2059,F,0.3022323676302726,0.37935955860587334,0.318408073763854
87,2059,F,0.3022323676302726,0.37935955860587334,0.318408073763854
17,2059,M,0.01585766244079214,0.20714441783259924,0.7769979197266086
22,2059,M,0.14540541083691969,0.7265863414693198,0.12800824769376046
27,2059,M,0.38533800796949996,0.5017279297133708,0.1129340623171293
32,2059,M,0.40355811679073633,0.4757999924670302,0.12064189074223346
37,2059,M,0.3807535828127632,0.48936225923842774,0.12988415794880906
42,2059,M,0.34593139124465117,0.5130165866142719,0.14105202214107707
47,2059,M,0.31788843635342195,0.5253650135268016,0.1567465501197764
52,2059,M,0.29494478715584643,0.5228593414494369,0.18219587139471655
57,2059,M,0.27661854816664816,0.5065942076146801,0.21678724421867174
62,2059,M,0.2596701492065326,0.4788154275717462,0.26151442322172114
67,2059,M,0.24623850615526716,0.43786486975636196,0.31589662408837077
72,2059,M,0.24623850615526716,0.43786486975636196,0.31589662408837077
77,2059,M,0.24623850615526716,0.43786486975636196,0.31589662408837077
82,2059,M,0.24623850615526716,0.43786486975636196,0.31589662408837077
87,2059,M,0.24623850615526716,0.43786486975636196,0.31589662408837077
17,2060,F,0.01632891546748877,0.1820264315668918,0.8016446529656195
22,2060,F,0.1645639048669565,0.6923236177242112,0.1431124774088323
27,2060,F,0.42299823776248613,0.45652297179632395,0.12047879044118986
32,2060,F,0.44490623973342586,0.4279654492096583,0.1271283110569158
37,2060,F,0.4257599796843449,0.4381289008818314,0.1361111194338236
42,2060,F,0.39440724948670347,0.4582670396376378,0.14732571087565877
47,2060,F,0.36907296011996815,0.46787253906603854,0.16305450081399323
52,2060,F,0.34937131257229787,0.462585849238631,0.18804283818907105
57,2060,F,0.33418041166351903,0.44431559529901815,0.22150399303746285
62,2060,F,0.3190390537952052,0.4163640739108728,0.2645968722939221
67,2060,F,0.30556836149081135,0.37767399485641073,0.316757643652778
72,2060,F,0.30556836149081135,0.37767399485641073,0.316757643652778
77,2060,F,0.30556836149081135,0.37767399485641073,0.316757643652778
82,2060,F,0.30556836149081135,0.37767399485641073,0.316757643652778
87,2060,F,0.30556836149081135,0.37767399485641073,0.316757643652778
17,2060,M,0.01597832065099259,0.20717751530958528,0.7768441640394222
22,2060,M,0.14651590769133271,0.7256885160782409,0.12779557623042637
27,2060,M,0.3874343751763626,0.50005554191768,0.11251008290595736
32,2060,M,0.40589973894030285,0.4739764795598232,0.12012378149987402
37,2060,M,0.3832956361683555,0.48740590619924573,0.12929845763239872
42,2060,M,0.3486627531338548,0.510937571316063,0.14039967555008231
47,2060,M,0.3202570078007618,0.5236032493184761,0.15613974288076216
52,2060,M,0.29788076961406124,0.5207722240524999,0.18134700633343892
57,2060,M,0.27991551865478387,0.5044031599747157,0.2156813213705004
62,2060,M,0.263444340583843,0.47653025919600445,0.2600254002201526
67,2060,M,0.2491972965644534,0.4362832020719553,0.31451950136359125
72,2060,M,0.2491972965644534,0.4362832020719553,0.31451950136359125
77,2060,M,0.2491972965644534,0.4362832020719553,0.31451950136359125
82,2060,M,0.2491972965644534,0.4362832020719553,0.31451950136359125
87,2060,M,0.2491972965644534,0.4362832020719553,0.31451950136359125
17,2061,F,0.016386080462198103,0.18204029724570164,0.8015736222921002
22,2061,F,0.16558704099590493,0.6915177804716901,0.14289517853240502
27,2061,F,0.4241786059079932,0.45561101113235836,0.12021038295964839
32,2061,F,0.4468618198767717,0.42649459039434257,0.1266435897288857
37,2061,F,0.42765217921600746,0.4367233583044756,0.1356244624795169
42,2061,F,0.39671397885371706,0.4565725240439137,0.14671349710236922
47,2061,F,0.3710338105774472,0.46646671101285897,0.16249947840969386
52,2061,F,0.35216662171825514,0.46067610369299555,0.18715727458874923
57,2061,F,0.3366345888402232,0.44275478552151903,0.22061062563825792
62,2061,F,0.32307317067221925,0.4140382875178042,0.2628885418099766
67,2061,F,0.3089030756000141,0.3759870633760628,0.31510986102392313
72,2061,F,0.3089030756000141,0.3759870633760628,0.31510986102392313
77,2061,F,0.3089030756000141,0.3759870633760628,0.31510986102392313
82,2061,F,0.3089030756000141,0.3759870633760628,0.31510986102392313
87,2061,F,0.3089030756000141,0.3759870633760628,0.31510986102392313
17,2061,M,0.0160995008763717,0.20721031807383347,0.7766901810497948
22,2061,M,0.14752792101687995,0.7248699444282714,0.1276021345548486
27,2061,M,0.38952716883637495,0.49838565320624445,0.11208717795738067
32,2061,M,0.4082361453051866,0.4721565863798105,0.11960726831500289
37,2061,M,0.38583265441517856,0.48545285048529485,0.1287144950995265
42,2061,M,0.35139033674306386,0.5088606531269295,0.1397490101300065
47,2061,M,0.32291985648961685,0.5216217683941204,0.1554583751162627
52,2061,M,0.30081622432724753,0.5186841916773394,0.18049958399541297
57,2061,M,0.2828472529491185,0.5024531905990688,0.2146995564518127
62,2061,M,0.2663827926462047,0.474748987469689,0.25886821988410635
67,2061,M,0.2526543862989984,0.43443240838495917,0.3129132053160425
72,2061,M,0.2526543862989984,0.43443240838495917,0.3129132053160425
77,2061,M,0.2526543862989984,0.43443240838495917,0.3129132053160425
82,2061,M,0.2526543862989984,0.43443240838495917,0.3129132053160425
87,2061,M,0.2526543862989984,0.43443240838495917,0.3129132053160425
17,2062,F,0.016500752425236496,0.18206785887982327,0.8014313886949403
22,2062,F,0.16620183522508344,0.6910334051821883,0.1427647595927283
27,2062,F,0.4261425102661004,0.4540934437659347,0.11976404596796492
32,2062,F,0.44837950639524304,0.42535288034631347,0.12626761325844346
37,2062,F,0.42954039731950105,0.4353204721011211,0.13513913057937776
42,2062,F,0.398249205064529,0.45544447289067774,0.14630632204479327
47,2062,F,0.37327157372666725,0.46486184499918276,0.16186658127415005
52,2062,F,0.3540278760747872,0.45940396334340255,0.1865681605818103
57,2062,F,0.33908637023717564,0.44119464397463193,0.2197189857881924
62,2062,F,0.32508857148712295,0.4128753673606343,0.2620360611522427
67,2062,F,0.3117601265861873,0.3745401910358487,0.3136996823779641
72,2062,F,0.3117601265861873,0.3745401910358487,0.3136996823779641
77,2062,F,0.3117601265861873,0.3745401910358487,0.3136996823779641
82,2062,F,0.3117601265861873,0.3745401910358487,0.3136996823779641
87,2062,F,0.3117601265861873,0.3745401910358487,0.3136996823779641
17,2062,M,0.016221203509914732,0.2072428270353917,0.7765359694546936
22,2062,M,0.14854226774894677,0.7240491367734468,0.12740859547760633
27,2062,M,0.3916163312422474,0.4967183140969297,0.1116653546608229
32,2062,M,0.4105672632354313,0.47034037591393274,0.11909236085063599
37,2062,M,0.38836453251815256,0.4835031817853648,0.12813228569648263
42,2062,M,0.35384180449046626,0.5069933267393204,0.13916486877021325
47,2062,M,0.3255806498684399,0.519640949442703,0.15477840068885712
52,2062,M,0.30342488239365495,0.5168275482786725,0.17974756932767247
57,2062,M,0.28577975161041497,0.5005011913398404,0.21371905704974453
62,2062,M,0.2697438220854429,0.4727093232253396,0.25754685468921745
67,2062,M,0.25611659142775484,0.43257596795818154,0.3113074406140637
72,2062,M,0.25611659142775484,0.43257596795818154,0.3113074406140637
77,2062,M,0.25611659142775484,0.43257596795818154,0.3113074406140637
82,2062,M,0.25611659142775484,0.43257596795818154,0.3113074406140637
87,2062,M,0.25611659142775484,0.43257596795818154,0.3113074406140637
17,2063,F,0.016592818463057407,0.18208974560619232,0.8013174359307503
22,2063,F,0.1671252997605702,0.6903056236691412,0.14256907657028856
27,2063,F,0.42751471487812454,0.4530329224536207,0.11945236266825474
32,2063,F,0.45011042654072964,0.4240505423090094,0.1258390311502609
37,2063,F,0.43142460033330965,0.43392027089282414,0.1346551287738662
42,2063,F,0.4005480998417246,0.4537548802905122,0.14569701986776307
47,2063,F,0.37522675103272224,0.4634592043178442,0.1613140446494335
52,2063,F,0.3568162092329741,0.45749738194641787,0.18568640882060802
57,2063,F,0.3415356376764742,0.43963525773971296,0.21882910458381277
62,2063,F,0.3271027740939409,0.4117124927408569,0.2611847331652022
67,2063,F,0.3146157781683633,0.37309259559792146,0.31229162623371515
72,2063,F,0.3146157781683633,0.37309259559792146,0.31229162623371515
77,2063,F,0.3146157781683633,0.37309259559792146,0.31229162623371515
82,2063,F,0.3146157781683633,0.37309259559792146,0.31229162623371515
87,2063,F,0.3146157781683633,0.37309259559792146,0.31229162623371515
17,2063,M,0.016343428940920807,0.2072750430957434,0.7763815279633357
22,2063,M,0.1495589288214893,0.7232261105891702,0.12721496058934048
27,2063,M,0.39370180560815116,0.4950535743355494,0.11124462005629941
32,2063,M,0.41289302154071683,0.4685279099512859,0.11857906850799727
37,2063,M,0.3908911674198611,0.48155698817908404,0.12755184440105483
42,2063,M,0.3565617880459949,0.5049207477502698,0.13851746420373523
47,2063,M,0.32823922846993636,0.5176609242578554,0.15409984727220835
52,2063,M,0.3063586950151346,0.5147383036446365,0.17890300134022885
57,2063,M,0.2887127629676699,0.4985473540630269,0.21273988296930318
62,2063,M,0.2726868671509119,0.47092139948173,0.25639173336735815
67,2063,M,0.25908791249475654,0.43098046946061186,0.30993161804463165
72,2063,M,0.25908791249475654,0.43098046946061186,0.30993161804463165
77,2063,M,0.25908791249475654,0.43098046946061186,0.30993161804463165
82,2063,M,0.25908791249475654,0.43098046946061186,0.30993161804463165
87,2063,M,0.25908791249475654,0.43098046946061186,0.30993161804463165
17,2064,F,0.016673615889596666,0.1821087782216261,0.8012176058887771
22,2064,F,0.16794743039861745,0.6896574874952585,0.14239508210612414
27,2064,F,0.42908038000372284,0.4518227054362763,0.1190969145600009
32,2064,F,0.4518375080262313,0.4227508612076845,0.12541163076608408
37,2064,F,0.43306995836355827,0.43269731948899215,0.13423272214744966
42,2064,F,0.40233281582928254,0.45244284752789465,0.14522433664282283
47,2064,F,0.3774578965759894,0.46185808963254915,0.16068401379146147
52,2064,F,0.35867266296823797,0.4562274679269872,0.1850998691047749
57,2064,F,0.34398227457222713,0.43807671278663557,0.21794101264113727
62,2064,F,0.33112730951954494,0.40938706793084984,0.2594856225496051
67,2064,F,0.31794532619064897,0.37140299039712255,0.3106516834122284
