projection,year,age,age_group,sex,pop
BSL,2042,79,77,F,32920.0
BSL,2043,79,77,F,32497.0
BSL,2044,79,77,F,32464.0
BSL,2045,79,77,F,31582.0
BSL,2046,79,77,F,30944.0
BSL,2047,79,77,F,31705.0
BSL,2048,79,77,F,35990.0
BSL,2049,79,77,F,36834.0
BSL,2050,79,77,F,36024.0
BSL,2051,79,77,F,35435.0
BSL,2052,79,77,F,34863.0
BSL,2053,79,77,F,37677.0
BSL,2054,79,77,F,40026.0
BSL,2055,79,77,F,39052.0
BSL,2056,79,77,F,39186.0
BSL,2057,79,77,F,38833.0
BSL,2058,79,77,F,37760.0
BSL,2059,79,77,F,37685.0
BSL,2060,79,77,F,36035.0
BSL,2061,79,77,F,35728.0
BSL,2062,79,77,F,35420.0
BSL,2063,79,77,F,36019.0
BSL,2064,79,77,F,36055.0
BSL,2065,79,77,F,36260.0
BSL,2066,79,77,F,37344.0
BSL,2067,79,77,F,36928.0
BSL,2068,79,77,F,37976.0
BSL,2069,79,77,F,37388.0
BSL,2070,79,77,F,35985.0
BSL,2071,79,77,F,33537.0
BSL,2072,79,77,F,31240.0
BSL,2073,79,77,F,29966.0
BSL,2074,79,77,F,28488.0
BSL,2075,79,77,F,26071.0
BSL,2076,79,77,F,25989.0
BSL,2077,79,77,F,23514.0
BSL,2078,79,77,F,24569.0
BSL,2079,79,77,F,27473.0
BSL,2080,79,77,F,27257.0
BSL,2081,79,77,F,25803.0
BSL,2082,79,77,F,25728.0
BSL,2083,79,77,F,26342.0
BSL,2084,79,77,F,27326.0
BSL,2085,79,77,F,27915.0
BSL,2086,79,77,F,28527.0
BSL,2087,79,77,F,28966.0
BSL,2088,79,77,F,30227.0
BSL,2089,79,77,F,31874.0
BSL,2090,79,77,F,30501.0
BSL,2091,79,77,F,30334.0
BSL,2092,79,77,F,30044.0
BSL,2093,79,77,F,29721.0
BSL,2094,79,77,F,30741.0
BSL,2095,79,77,F,30138.0
BSL,2096,79,77,F,30318.0
BSL,2097,79,77,F,30005.0
BSL,2098,79,77,F,29269.0
BSL,2099,79,77,F,29275.0
BSL,2100,79,77,F,28402.0
BSL,2022,8,7,F,29941.0
BSL,2023,8,7,F,32538.0
BSL,2024,8,7,F,31944.0
BSL,2025,8,7,F,31763.0
BSL,2026,8,7,F,31046.0
BSL,2027,8,7,F,29809.0
BSL,2028,8,7,F,29500.0
BSL,2029,8,7,F,28212.0
BSL,2030,8,7,F,27941.0
BSL,2031,8,7,F,27275.0
BSL,2032,8,7,F,26109.0
BSL,2033,8,7,F,25950.0
BSL,2034,8,7,F,25467.0
BSL,2035,8,7,F,25064.0
BSL,2036,8,7,F,24739.0
BSL,2037,8,7,F,24441.0
BSL,2038,8,7,F,24229.0
BSL,2039,8,7,F,24087.0
BSL,2040,8,7,F,24010.0
BSL,2041,8,7,F,23989.0
BSL,2042,8,7,F,24009.0
BSL,2043,8,7,F,24076.0
BSL,2044,8,7,F,24159.0
BSL,2045,8,7,F,24243.0
BSL,2046,8,7,F,24318.0
BSL,2047,8,7,F,24375.0
BSL,2048,8,7,F,24409.0
BSL,2049,8,7,F,24416.0
BSL,2050,8,7,F,24393.0
BSL,2051,8,7,F,24337.0
BSL,2052,8,7,F,24249.0
BSL,2053,8,7,F,24128.0
BSL,2054,8,7,F,23980.0
BSL,2055,8,7,F,23807.0
BSL,2056,8,7,F,23615.0
BSL,2057,8,7,F,23405.0
BSL,2058,8,7,F,23182.0
BSL,2059,8,7,F,22955.0
BSL,2060,8,7,F,22728.0
BSL,2061,8,7,F,22504.0
BSL,2062,8,7,F,22289.0
BSL,2063,8,7,F,22087.0
BSL,2064,8,7,F,21901.0
BSL,2065,8,7,F,21737.0
BSL,2066,8,7,F,21594.0
BSL,2067,8,7,F,21470.0
BSL,2068,8,7,F,21367.0
BSL,2069,8,7,F,21286.0
BSL,2070,8,7,F,21228.0
BSL,2071,8,7,F,21187.0
BSL,2072,8,7,F,21164.0
BSL,2073,8,7,F,21154.0
BSL,2074,8,7,F,21156.0
BSL,2075,8,7,F,21166.0
BSL,2076,8,7,F,21180.0
BSL,2077,8,7,F,21195.0
BSL,2078,8,7,F,21208.0
BSL,2079,8,7,F,21217.0
BSL,2080,8,7,F,21223.0
BSL,2081,8,7,F,21220.0
BSL,2082,8,7,F,21211.0
BSL,2083,8,7,F,21191.0
BSL,2084,8,7,F,21163.0
BSL,2085,8,7,F,21127.0
BSL,2086,8,7,F,21084.0
BSL,2087,8,7,F,21033.0
BSL,2088,8,7,F,20979.0
BSL,2089,8,7,F,20920.0
BSL,2090,8,7,F,20860.0
BSL,2091,8,7,F,20800.0
BSL,2092,8,7,F,20742.0
BSL,2093,8,7,F,20687.0
BSL,2094,8,7,F,20637.0
BSL,2095,8,7,F,20593.0
BSL,2096,8,7,F,20557.0
BSL,2097,8,7,F,20528.0
BSL,2098,8,7,F,20507.0
BSL,2099,8,7,F,20495.0
BSL,2100,8,7,F,20491.0
BSL,2022,80,82,F,26487.0
BSL,2023,80,82,F,27453.0
BSL,2024,80,82,F,27829.0
BSL,2025,80,82,F,27317.0
BSL,2026,80,82,F,29926.0
BSL,2027,80,82,F,33169.0
BSL,2028,80,82,F,32018.0
BSL,2029,80,82,F,33494.0
BSL,2030,80,82,F,34455.0
BSL,2031,80,82,F,35682.0
BSL,2032,80,82,F,31241.0
BSL,2033,80,82,F,32016.0
BSL,2034,80,82,F,32235.0
BSL,2035,80,82,F,31985.0
BSL,2036,80,82,F,32820.0
BSL,2037,80,82,F,32682.0
BSL,2038,80,82,F,31654.0
BSL,2039,80,82,F,32083.0
BSL,2040,80,82,F,31306.0
BSL,2041,80,82,F,31890.0
BSL,2042,80,82,F,32133.0
BSL,2043,80,82,F,31611.0
BSL,2044,80,82,F,31234.0
BSL,2045,80,82,F,31231.0
BSL,2046,80,82,F,30409.0
BSL,2047,80,82,F,29820.0
BSL,2048,80,82,F,30580.0
BSL,2049,80,82,F,34739.0
BSL,2050,80,82,F,35582.0
BSL,2051,80,82,F,34827.0
BSL,2052,80,82,F,34285.0
BSL,2053,80,82,F,33757.0
BSL,2054,80,82,F,36508.0
BSL,2055,80,82,F,38811.0
BSL,2056,80,82,F,37893.0
BSL,2057,80,82,F,38048.0
BSL,2058,80,82,F,37732.0
BSL,2059,80,82,F,36712.0
BSL,2060,80,82,F,36664.0
BSL,2061,80,82,F,35080.0
BSL,2062,80,82,F,34803.0
BSL,2063,80,82,F,34523.0
BSL,2064,80,82,F,35127.0
BSL,2065,80,82,F,35184.0
BSL,2066,80,82,F,35403.0
BSL,2067,80,82,F,36482.0
BSL,2068,80,82,F,36094.0
BSL,2069,80,82,F,37137.0
BSL,2070,80,82,F,36582.0
BSL,2071,80,82,F,35226.0
BSL,2072,80,82,F,32847.0
BSL,2073,80,82,F,30613.0
BSL,2074,80,82,F,29379.0
BSL,2075,80,82,F,27943.0
BSL,2076,80,82,F,25584.0
BSL,2077,80,82,F,25515.0
BSL,2078,80,82,F,23096.0
BSL,2079,80,82,F,24141.0
BSL,2080,80,82,F,27005.0
BSL,2081,80,82,F,26803.0
BSL,2082,80,82,F,25383.0
BSL,2083,80,82,F,25319.0
BSL,2084,80,82,F,25933.0
BSL,2085,80,82,F,26910.0
BSL,2086,80,82,F,27501.0
BSL,2087,80,82,F,28112.0
BSL,2088,80,82,F,28555.0
BSL,2089,80,82,F,29807.0
BSL,2090,80,82,F,31441.0
BSL,2091,80,82,F,30096.0
BSL,2092,80,82,F,29940.0
BSL,2093,80,82,F,29664.0
BSL,2094,80,82,F,29352.0
BSL,2095,80,82,F,30369.0
BSL,2096,80,82,F,29782.0
BSL,2097,80,82,F,29967.0
BSL,2098,80,82,F,29665.0
BSL,2099,80,82,F,28946.0
BSL,2100,80,82,F,28959.0
BSL,2022,81,82,F,24679.0
BSL,2023,81,82,F,24900.0
BSL,2024,81,82,F,25570.0
BSL,2025,81,82,F,25919.0
BSL,2026,81,82,F,25485.0
BSL,2027,81,82,F,27968.0
BSL,2028,81,82,F,31050.0
BSL,2029,81,82,F,30017.0
BSL,2030,81,82,F,31448.0
BSL,2031,81,82,F,32392.0
BSL,2032,81,82,F,33591.0
BSL,2033,81,82,F,29449.0
BSL,2034,81,82,F,30219.0
BSL,2035,81,82,F,30483.0
BSL,2036,81,82,F,30284.0
BSL,2037,81,82,F,31113.0
BSL,2038,81,82,F,31019.0
BSL,2039,81,82,F,30079.0
BSL,2040,81,82,F,30523.0
BSL,2041,81,82,F,29816.0
BSL,2042,81,82,F,30406.0
BSL,2043,81,82,F,30670.0
BSL,2044,81,82,F,30203.0
BSL,2045,81,82,F,29873.0
BSL,2046,81,82,F,29899.0
BSL,2047,81,82,F,29142.0
BSL,2048,81,82,F,28605.0
BSL,2049,81,82,F,29361.0
BSL,2050,81,82,F,33382.0
BSL,2051,81,82,F,34222.0
BSL,2052,81,82,F,33526.0
BSL,2053,81,82,F,33033.0
BSL,2054,81,82,F,32551.0
BSL,2055,81,82,F,35231.0
BSL,2056,81,82,F,37482.0
BSL,2057,81,82,F,36624.0
BSL,2058,81,82,F,36801.0
BSL,2059,81,82,F,36521.0
BSL,2060,81,82,F,35561.0
BSL,2061,81,82,F,35539.0
BSL,2062,81,82,F,34028.0
BSL,2063,81,82,F,33782.0
BSL,2064,81,82,F,33532.0
BSL,2065,81,82,F,34143.0
BSL,2066,81,82,F,34219.0
BSL,2067,81,82,F,34453.0
BSL,2068,81,82,F,35524.0
BSL,2069,81,82,F,35168.0
BSL,2070,81,82,F,36206.0
BSL,2071,81,82,F,35685.0
BSL,2072,81,82,F,34381.0
BSL,2073,81,82,F,32078.0
BSL,2074,81,82,F,29913.0
BSL,2075,81,82,F,28724.0
BSL,2076,81,82,F,27334.0
BSL,2077,81,82,F,25039.0
BSL,2078,81,82,F,24984.0
BSL,2079,81,82,F,22626.0
BSL,2080,81,82,F,23661.0
BSL,2081,81,82,F,26479.0
BSL,2082,81,82,F,26292.0
BSL,2083,81,82,F,24911.0
BSL,2084,81,82,F,24859.0
BSL,2085,81,82,F,25472.0
BSL,2086,81,82,F,26441.0
BSL,2087,81,82,F,27032.0
BSL,2088,81,82,F,27643.0
BSL,2089,81,82,F,28089.0
BSL,2090,81,82,F,29331.0
BSL,2091,81,82,F,30948.0
BSL,2092,81,82,F,29637.0
BSL,2093,81,82,F,29493.0
BSL,2094,81,82,F,29230.0
BSL,2095,81,82,F,28934.0
BSL,2096,81,82,F,29944.0
BSL,2097,81,82,F,29375.0
BSL,2098,81,82,F,29567.0
BSL,2099,81,82,F,29277.0
BSL,2100,81,82,F,28575.0
BSL,2022,82,82,F,21856.0
BSL,2023,82,82,F,22983.0
BSL,2024,82,82,F,22961.0
BSL,2025,82,82,F,23573.0
BSL,2026,82,82,F,23941.0
BSL,2027,82,82,F,23579.0
BSL,2028,82,82,F,25928.0
BSL,2029,82,82,F,28839.0
BSL,2030,82,82,F,27924.0
BSL,2031,82,82,F,29303.0
BSL,2032,82,82,F,30225.0
BSL,2033,82,82,F,31391.0
BSL,2034,82,82,F,27561.0
BSL,2035,82,82,F,28336.0
BSL,2036,82,82,F,28623.0
BSL,2037,82,82,F,28476.0
BSL,2038,82,82,F,29293.0
BSL,2039,82,82,F,29244.0
BSL,2040,82,82,F,28394.0
BSL,2041,82,82,F,28849.0
BSL,2042,82,82,F,28215.0
BSL,2043,82,82,F,28808.0
BSL,2044,82,82,F,29091.0
BSL,2045,82,82,F,28682.0
BSL,2046,82,82,F,28400.0
BSL,2047,82,82,F,28456.0
BSL,2048,82,82,F,27764.0
BSL,2049,82,82,F,27282.0
BSL,2050,82,82,F,28032.0
BSL,2051,82,82,F,31902.0
BSL,2052,82,82,F,32737.0
BSL,2053,82,82,F,32101.0
BSL,2054,82,82,F,31659.0
BSL,2055,82,82,F,31226.0
BSL,2056,82,82,F,33827.0
BSL,2057,82,82,F,36019.0
BSL,2058,82,82,F,35225.0
BSL,2059,82,82,F,35424.0
BSL,2060,82,82,F,35185.0
BSL,2061,82,82,F,34287.0
BSL,2062,82,82,F,34292.0
BSL,2063,82,82,F,32860.0
BSL,2064,82,82,F,32647.0
BSL,2065,82,82,F,32431.0
BSL,2066,82,82,F,33045.0
BSL,2067,82,82,F,33141.0
BSL,2068,82,82,F,33391.0
BSL,2069,82,82,F,34452.0
BSL,2070,82,82,F,34130.0
BSL,2071,82,82,F,35160.0
BSL,2072,82,82,F,34676.0
BSL,2073,82,82,F,33431.0
BSL,2074,82,82,F,31210.0
BSL,2075,82,82,F,29122.0
BSL,2076,82,82,F,27980.0
BSL,2077,82,82,F,26641.0
BSL,2078,82,82,F,24419.0
BSL,2079,82,82,F,24378.0
BSL,2080,82,82,F,22090.0
BSL,2081,82,82,F,23112.0
BSL,2082,82,82,F,25878.0
BSL,2083,82,82,F,25708.0
BSL,2084,82,82,F,24369.0
BSL,2085,82,82,F,24329.0
BSL,2086,82,82,F,24940.0
BSL,2087,82,82,F,25902.0
BSL,2088,82,82,F,26492.0
BSL,2089,82,82,F,27103.0
BSL,2090,82,82,F,27550.0
BSL,2091,82,82,F,28781.0
BSL,2092,82,82,F,30381.0
BSL,2093,82,82,F,29104.0
BSL,2094,82,82,F,28974.0
BSL,2095,82,82,F,28727.0
BSL,2096,82,82,F,28446.0
BSL,2097,82,82,F,29450.0
BSL,2098,82,82,F,28901.0
BSL,2099,82,82,F,29100.0
BSL,2100,82,82,F,28825.0
BSL,2022,83,82,F,20134.0
BSL,2023,83,82,F,20150.0
BSL,2024,83,82,F,20960.0
BSL,2025,83,82,F,20935.0
BSL,2026,83,82,F,21537.0
BSL,2027,83,82,F,21915.0
BSL,2028,83,82,F,21624.0
BSL,2029,83,82,F,23830.0
BSL,2030,83,82,F,26558.0
BSL,2031,83,82,F,25759.0
BSL,2032,83,82,F,27079.0
BSL,2033,83,82,F,27974.0
BSL,2034,83,82,F,29103.0
BSL,2035,83,82,F,25603.0
BSL,2036,83,82,F,26363.0
BSL,2037,83,82,F,26671.0
BSL,2038,83,82,F,26572.0
BSL,2039,83,82,F,27375.0
BSL,2040,83,82,F,27368.0
BSL,2041,83,82,F,26610.0
BSL,2042,83,82,F,27073.0
BSL,2043,83,82,F,26514.0
BSL,2044,83,82,F,27105.0
BSL,2045,83,82,F,27407.0
BSL,2046,83,82,F,27054.0
BSL,2047,83,82,F,26821.0
BSL,2048,83,82,F,26907.0
BSL,2049,83,82,F,26283.0
BSL,2050,83,82,F,25856.0
BSL,2051,83,82,F,26596.0
BSL,2052,83,82,F,30302.0
BSL,2053,83,82,F,31128.0
BSL,2054,83,82,F,30556.0
BSL,2055,83,82,F,30166.0
BSL,2056,83,82,F,29783.0
BSL,2057,83,82,F,32295.0
BSL,2058,83,82,F,34421.0
BSL,2059,83,82,F,33693.0
BSL,2060,83,82,F,33916.0
BSL,2061,83,82,F,33717.0
BSL,2062,83,82,F,32886.0
BSL,2063,83,82,F,32919.0
BSL,2064,83,82,F,31572.0
BSL,2065,83,82,F,31394.0
BSL,2066,83,82,F,31211.0
BSL,2067,83,82,F,31827.0
BSL,2068,83,82,F,31945.0
BSL,2069,83,82,F,32212.0
BSL,2070,83,82,F,33259.0
BSL,2071,83,82,F,32972.0
BSL,2072,83,82,F,33992.0
BSL,2073,83,82,F,33548.0
BSL,2074,83,82,F,32366.0
BSL,2075,83,82,F,30237.0
BSL,2076,83,82,F,28232.0
BSL,2077,83,82,F,27144.0
BSL,2078,83,82,F,25861.0
BSL,2079,83,82,F,23719.0
BSL,2080,83,82,F,23694.0
BSL,2081,83,82,F,21483.0
BSL,2082,83,82,F,22490.0
BSL,2083,83,82,F,25194.0
BSL,2084,83,82,F,25042.0
BSL,2085,83,82,F,23752.0
BSL,2086,83,82,F,23725.0
BSL,2087,83,82,F,24335.0
BSL,2088,83,82,F,25285.0
BSL,2089,83,82,F,25875.0
BSL,2090,83,82,F,26484.0
BSL,2091,83,82,F,26935.0
BSL,2092,83,82,F,28150.0
BSL,2093,83,82,F,29729.0
BSL,2094,83,82,F,28492.0
BSL,2095,83,82,F,28378.0
BSL,2096,83,82,F,28148.0
BSL,2097,83,82,F,27884.0
BSL,2098,83,82,F,28881.0
BSL,2099,83,82,F,28353.0
BSL,2100,83,82,F,28559.0
BSL,2022,84,82,F,18538.0
BSL,2023,84,82,F,18298.0
BSL,2024,84,82,F,18148.0
BSL,2025,84,82,F,18878.0
BSL,2026,84,82,F,18894.0
BSL,2027,84,82,F,19479.0
BSL,2028,84,82,F,19864.0
BSL,2029,84,82,F,19640.0
BSL,2030,84,82,F,21692.0
BSL,2031,84,82,F,24226.0
BSL,2032,84,82,F,23540.0
BSL,2033,84,82,F,24794.0
BSL,2034,84,82,F,25656.0
BSL,2035,84,82,F,26749.0
BSL,2036,84,82,F,23573.0
BSL,2037,84,82,F,24314.0
BSL,2038,84,82,F,24637.0
BSL,2039,84,82,F,24585.0
BSL,2040,84,82,F,25368.0
BSL,2041,84,82,F,25401.0
BSL,2042,84,82,F,24734.0
BSL,2043,84,82,F,25201.0
BSL,2044,84,82,F,24716.0
BSL,2045,84,82,F,25303.0
BSL,2046,84,82,F,25620.0
BSL,2047,84,82,F,25325.0
BSL,2048,84,82,F,25140.0
BSL,2049,84,82,F,25252.0
BSL,2050,84,82,F,24700.0
BSL,2051,84,82,F,24328.0
BSL,2052,84,82,F,25055.0
BSL,2053,84,82,F,28580.0
BSL,2054,84,82,F,29393.0
BSL,2055,84,82,F,28886.0
BSL,2056,84,82,F,28550.0
BSL,2057,84,82,F,28219.0
BSL,2058,84,82,F,30631.0
BSL,2059,84,82,F,32682.0
BSL,2060,84,82,F,32024.0
BSL,2061,84,82,F,32268.0
BSL,2062,84,82,F,32111.0
BSL,2063,84,82,F,31350.0
BSL,2064,84,82,F,31413.0
BSL,2065,84,82,F,30155.0
BSL,2066,84,82,F,30013.0
BSL,2067,84,82,F,29864.0
BSL,2068,84,82,F,30481.0
BSL,2069,84,82,F,30621.0
BSL,2070,84,82,F,30903.0
BSL,2071,84,82,F,31935.0
BSL,2072,84,82,F,31685.0
BSL,2073,84,82,F,32691.0
BSL,2074,84,82,F,32289.0
BSL,2075,84,82,F,31176.0
BSL,2076,84,82,F,29147.0
BSL,2077,84,82,F,27235.0
BSL,2078,84,82,F,26204.0
BSL,2079,84,82,F,24983.0
BSL,2080,84,82,F,22930.0
BSL,2081,84,82,F,22921.0
BSL,2082,84,82,F,20797.0
BSL,2083,84,82,F,21785.0
BSL,2084,84,82,F,24420.0
BSL,2085,84,82,F,24288.0
BSL,2086,84,82,F,23051.0
BSL,2087,84,82,F,23039.0
BSL,2088,84,82,F,23644.0
BSL,2089,84,82,F,24582.0
BSL,2090,84,82,F,25169.0
BSL,2091,84,82,F,25775.0
BSL,2092,84,82,F,26229.0
BSL,2093,84,82,F,27427.0
BSL,2094,84,82,F,28979.0
BSL,2095,84,82,F,27788.0
BSL,2096,84,82,F,27691.0
BSL,2097,84,82,F,27479.0
BSL,2098,84,82,F,27236.0
BSL,2099,84,82,F,28221.0
BSL,2100,84,82,F,27719.0
BSL,2022,85,87,F,17182.0
BSL,2023,85,87,F,16586.0
BSL,2024,85,87,F,16248.0
BSL,2025,85,87,F,16124.0
BSL,2026,85,87,F,16806.0
BSL,2027,85,87,F,16857.0
BSL,2028,85,87,F,17418.0
BSL,2029,85,87,F,17803.0
BSL,2030,85,87,F,17641.0
BSL,2031,85,87,F,19531.0
BSL,2032,85,87,F,21861.0
BSL,2033,85,87,F,21284.0
BSL,2034,85,87,F,22463.0
BSL,2035,85,87,F,23297.0
BSL,2036,85,87,F,24334.0
BSL,2037,85,87,F,21485.0
BSL,2038,85,87,F,22199.0
BSL,2039,85,87,F,22534.0
BSL,2040,85,87,F,22526.0
BSL,2041,85,87,F,23281.0
BSL,2042,85,87,F,23350.0
BSL,2043,85,87,F,22774.0
BSL,2044,85,87,F,23240.0
BSL,2045,85,87,F,22829.0
BSL,2046,85,87,F,23407.0
BSL,2047,85,87,F,23736.0
BSL,2048,85,87,F,23497.0
BSL,2049,85,87,F,23358.0
BSL,2050,85,87,F,23496.0
BSL,2051,85,87,F,23014.0
BSL,2052,85,87,F,22699.0
BSL,2053,85,87,F,23408.0
BSL,2054,85,87,F,26735.0
BSL,2055,85,87,F,27531.0
BSL,2056,85,87,F,27091.0
BSL,2057,85,87,F,26807.0
BSL,2058,85,87,F,26529.0
BSL,2059,85,87,F,28830.0
BSL,2060,85,87,F,30796.0
BSL,2061,85,87,F,30210.0
BSL,2062,85,87,F,30475.0
BSL,2063,85,87,F,30359.0
BSL,2064,85,87,F,29672.0
BSL,2065,85,87,F,29763.0
BSL,2066,85,87,F,28601.0
BSL,2067,85,87,F,28495.0
BSL,2068,85,87,F,28383.0
BSL,2069,85,87,F,28997.0
BSL,2070,85,87,F,29157.0
BSL,2071,85,87,F,29453.0
BSL,2072,85,87,F,30465.0
BSL,2073,85,87,F,30254.0
BSL,2074,85,87,F,31242.0
BSL,2075,85,87,F,30885.0
BSL,2076,85,87,F,29846.0
BSL,2077,85,87,F,27928.0
BSL,2078,85,87,F,26116.0
BSL,2079,85,87,F,25147.0
BSL,2080,85,87,F,23996.0
BSL,2081,85,87,F,22040.0
BSL,2082,85,87,F,22049.0
BSL,2083,85,87,F,20020.0
BSL,2084,85,87,F,20987.0
BSL,2085,85,87,F,23542.0
BSL,2086,85,87,F,23431.0
BSL,2087,85,87,F,22253.0
BSL,2088,85,87,F,22256.0
BSL,2089,85,87,F,22855.0
BSL,2090,85,87,F,23777.0
BSL,2091,85,87,F,24361.0
BSL,2092,85,87,F,24964.0
BSL,2093,85,87,F,25418.0
BSL,2094,85,87,F,26595.0
BSL,2095,85,87,F,28117.0
BSL,2096,85,87,F,26977.0
BSL,2097,85,87,F,26897.0
BSL,2098,85,87,F,26707.0
BSL,2099,85,87,F,26484.0
BSL,2100,85,87,F,27458.0
BSL,2022,86,87,F,14553.0
BSL,2023,86,87,F,15110.0
BSL,2024,86,87,F,14499.0
BSL,2025,86,87,F,14219.0
BSL,2026,86,87,F,14141.0
BSL,2027,86,87,F,14771.0
BSL,2028,86,87,F,14850.0
BSL,2029,86,87,F,15382.0
BSL,2030,86,87,F,15760.0
BSL,2031,86,87,F,15652.0
BSL,2032,86,87,F,17373.0
BSL,2033,86,87,F,19492.0
BSL,2034,86,87,F,19018.0
BSL,2035,86,87,F,20121.0
BSL,2036,86,87,F,20910.0
BSL,2037,86,87,F,21884.0
BSL,2038,86,87,F,19360.0
BSL,2039,86,87,F,20042.0
BSL,2040,86,87,F,20382.0
BSL,2041,86,87,F,20413.0
BSL,2042,86,87,F,21136.0
BSL,2043,86,87,F,21235.0
BSL,2044,86,87,F,20747.0
BSL,2045,86,87,F,21209.0
BSL,2046,86,87,F,20868.0
BSL,2047,86,87,F,21432.0
BSL,2048,86,87,F,21767.0
BSL,2049,86,87,F,21582.0
BSL,2050,86,87,F,21490.0
BSL,2051,86,87,F,21649.0
BSL,2052,86,87,F,21236.0
BSL,2053,86,87,F,20977.0
BSL,2054,86,87,F,21663.0
BSL,2055,86,87,F,24777.0
BSL,2056,86,87,F,25550.0
BSL,2057,86,87,F,25175.0
BSL,2058,86,87,F,24946.0
BSL,2059,86,87,F,24718.0
BSL,2060,86,87,F,26898.0
BSL,2061,86,87,F,28767.0
BSL,2062,86,87,F,28256.0
BSL,2063,86,87,F,28539.0
BSL,2064,86,87,F,28464.0
BSL,2065,86,87,F,27853.0
BSL,2066,86,87,F,27970.0
BSL,2067,86,87,F,26909.0
BSL,2068,86,87,F,26839.0
BSL,2069,86,87,F,26763.0
BSL,2070,86,87,F,27372.0
BSL,2071,86,87,F,27552.0
BSL,2072,86,87,F,27861.0
BSL,2073,86,87,F,28847.0
BSL,2074,86,87,F,28676.0
BSL,2075,86,87,F,29641.0
BSL,2076,86,87,F,29331.0
BSL,2077,86,87,F,28371.0
BSL,2078,86,87,F,26571.0
BSL,2079,86,87,F,24872.0
BSL,2080,86,87,F,23971.0
BSL,2081,86,87,F,22892.0
BSL,2082,86,87,F,21046.0
BSL,2083,86,87,F,21071.0
BSL,2084,86,87,F,19148.0
BSL,2085,86,87,F,20089.0
BSL,2086,86,87,F,22552.0
BSL,2087,86,87,F,22464.0
BSL,2088,86,87,F,21351.0
BSL,2089,86,87,F,21370.0
BSL,2090,86,87,F,21961.0
BSL,2091,86,87,F,22864.0
BSL,2092,86,87,F,23441.0
BSL,2093,86,87,F,24038.0
BSL,2094,86,87,F,24493.0
BSL,2095,86,87,F,25644.0
BSL,2096,86,87,F,27130.0
BSL,2097,86,87,F,26047.0
BSL,2098,86,87,F,25986.0
BSL,2099,86,87,F,25819.0
BSL,2100,86,87,F,25619.0
BSL,2022,87,87,F,13658.0
BSL,2023,87,87,F,12581.0
BSL,2024,87,87,F,12985.0
BSL,2025,87,87,F,12478.0
BSL,2026,87,87,F,12265.0
BSL,2027,87,87,F,12225.0
BSL,2028,87,87,F,12798.0
BSL,2029,87,87,F,12898.0
BSL,2030,87,87,F,13395.0
BSL,2031,87,87,F,13759.0
BSL,2032,87,87,F,13699.0
BSL,2033,87,87,F,15246.0
BSL,2034,87,87,F,17149.0
BSL,2035,87,87,F,16777.0
BSL,2036,87,87,F,17790.0
BSL,2037,87,87,F,18526.0
BSL,2038,87,87,F,19430.0
BSL,2039,87,87,F,17225.0
BSL,2040,87,87,F,17869.0
BSL,2041,87,87,F,18209.0
BSL,2042,87,87,F,18272.0
BSL,2043,87,87,F,18956.0
BSL,2044,87,87,F,19081.0
BSL,2045,87,87,F,18678.0
BSL,2046,87,87,F,19127.0
BSL,2047,87,87,F,18854.0
BSL,2048,87,87,F,19398.0
BSL,2049,87,87,F,19736.0
BSL,2050,87,87,F,19601.0
BSL,2051,87,87,F,19550.0
BSL,2052,87,87,F,19727.0
BSL,2053,87,87,F,19383.0
BSL,2054,87,87,F,19177.0
BSL,2055,87,87,F,19835.0
BSL,2056,87,87,F,22720.0
BSL,2057,87,87,F,23464.0
BSL,2058,87,87,F,23155.0
BSL,2059,87,87,F,22977.0
BSL,2060,87,87,F,22800.0
BSL,2061,87,87,F,24846.0
BSL,2062,87,87,F,26609.0
BSL,2063,87,87,F,26172.0
BSL,2064,87,87,F,26468.0
BSL,2065,87,87,F,26435.0
BSL,2066,87,87,F,25900.0
BSL,2067,87,87,F,26042.0
BSL,2068,87,87,F,25085.0
BSL,2069,87,87,F,25051.0
BSL,2070,87,87,F,25010.0
BSL,2071,87,87,F,25608.0
BSL,2072,87,87,F,25808.0
BSL,2073,87,87,F,26126.0
BSL,2074,87,87,F,27082.0
BSL,2075,87,87,F,26951.0
BSL,2076,87,87,F,27889.0
BSL,2077,87,87,F,27626.0
BSL,2078,87,87,F,26749.0
BSL,2079,87,87,F,25079.0
BSL,2080,87,87,F,23498.0
BSL,2081,87,87,F,22668.0
BSL,2082,87,87,F,21670.0
BSL,2083,87,87,F,19940.0
BSL,2084,87,87,F,19983.0
BSL,2085,87,87,F,18176.0
BSL,2086,87,87,F,19087.0
BSL,2087,87,87,F,21447.0
BSL,2088,87,87,F,21381.0
BSL,2089,87,87,F,20339.0
BSL,2090,87,87,F,20374.0
BSL,2091,87,87,F,20955.0
BSL,2092,87,87,F,21834.0
BSL,2093,87,87,F,22404.0
BSL,2094,87,87,F,22992.0
BSL,2095,87,87,F,23445.0
BSL,2096,87,87,F,24566.0
BSL,2097,87,87,F,26008.0
BSL,2098,87,87,F,24989.0
BSL,2099,87,87,F,24949.0
BSL,2100,87,87,F,24805.0
BSL,2022,88,87,F,10916.0
BSL,2023,88,87,F,11615.0
BSL,2024,88,87,F,10620.0
BSL,2025,88,87,F,10973.0
BSL,2026,88,87,F,10572.0
BSL,2027,88,87,F,10416.0
