age_group,year,sex,edu,l_active,l_not_active
37,2022,M,H,0.9230154708181605,0.07698452918183951
42,2022,M,H,0.9256107098161872,0.0743892901838128
47,2022,M,H,0.919680530221238,0.08031946977876203
52,2022,M,H,0.8960017122290221,0.10399828777097786
57,2022,M,H,0.820521788461766,0.17947821153823396
62,2022,M,H,0.5735388652712975,0.4264611347287025
67,2022,M,H,0.2808003306993541,0.7191996693006459
72,2022,M,H,0.21391835892314234,0.7860816410768576
77,2022,M,H,0.01,0.99
82,2022,M,H,0.01,0.99
87,2022,M,H,0.01,0.99
17,2022,M,L,0.24406098396784826,0.7559390160321517
22,2022,M,L,0.5466181582352668,0.4533818417647332
27,2022,M,L,0.7262374441415512,0.2737625558584488
32,2022,M,L,0.7713093836339393,0.2286906163660607
37,2022,M,L,0.7885051105428825,0.21149488945711747
42,2022,M,L,0.7946259096943757,0.20537409030562426
47,2022,M,L,0.7807274855640005,0.2192725144359995
52,2022,M,L,0.7281911316233575,0.27180886837664253
57,2022,M,L,0.5870499304454719,0.41295006955452807
62,2022,M,L,0.29488010652089613,0.7051198934791039
67,2022,M,L,0.10826388428225606,0.8917361157177439
72,2022,M,L,0.07801918371312475,0.9219808162868752
77,2022,M,L,0.01,0.99
82,2022,M,L,0.01,0.99
87,2022,M,L,0.01,0.99
17,2022,M,M,0.3682991038958641,0.6317008961041359
22,2022,M,M,0.6852570516155997,0.3147429483844003
27,2022,M,M,0.8273037752847201,0.1726962247152799
32,2022,M,M,0.8589675877718832,0.1410324122281168
37,2022,M,M,0.8706772348356168,0.12932276516438324
42,2022,M,M,0.8747975274374781,0.12520247256252193
47,2022,M,M,0.8654056360016299,0.1345943639983701
52,2022,M,M,0.8287063278929905,0.17129367210700952
57,2022,M,M,0.7196659341662922,0.2803340658337078
62,2022,M,M,0.4302632839147853,0.5697367160852147
67,2022,M,M,0.17981864243077,0.82018135756923
72,2022,M,M,0.1325557741008855,0.8674442258991145
77,2022,M,M,0.01,0.99
82,2022,M,M,0.01,0.99
87,2022,M,M,0.01,0.99
17,2023,F,H,0.6568005926619047,0.3431994073380953
22,2023,F,H,0.6568005926619047,0.3431994073380953
27,2023,F,H,0.8080934057847593,0.1919065942152407
32,2023,F,H,0.8426093498708448,0.1573906501291552
37,2023,F,H,0.8554486261529278,0.14455137384707217
42,2023,F,H,0.8599760809748525,0.14002391902514755
47,2023,F,H,0.8496634470249236,0.15033655297507642
52,2023,F,H,0.8096160718899359,0.1903839281100641
57,2023,F,H,0.6929263728122053,0.30707362718779474
62,2023,F,H,0.39897303190456623,0.6010269680954338
67,2023,F,H,0.16157636564686348,0.8384236343531365
72,2023,F,H,0.11841597707881588,0.8815840229211841
77,2023,F,H,0.01,0.99
82,2023,F,H,0.01,0.99
87,2023,F,H,0.01,0.99
17,2023,F,L,0.13745472806778772,0.8625452719322123
22,2023,F,L,0.37307799454034324,0.6269220054596567
27,2023,F,L,0.566986214785075,0.43301378521492495
32,2023,F,L,0.6247288894891875,0.3752711105108125
37,2023,F,L,0.6479151631894928,0.3520848368105072
42,2023,F,L,0.6563313624379633,0.3436686375620367
47,2023,F,L,0.6373452905394674,0.3626547094605326
52,2023,F,L,0.5694025478127925,0.43059745218720746
57,2023,F,L,0.41234800594610127,0.5876519940538987
62,2023,F,L,0.17110026925778277,0.8288997307422172
67,2023,F,L,0.05653768150856793,0.943462318491432
72,2023,F,L,0.040093559112562176,0.9599064408874378
77,2023,F,L,0.01,0.99
82,2023,F,L,0.01,0.99
87,2023,F,L,0.01,0.99
17,2023,F,M,0.2234677488720448,0.7765322511279552
22,2023,F,M,0.5179890597824511,0.48201094021754887
27,2023,F,M,0.7027833599806194,0.29721664001938064
32,2023,F,M,0.7503895566401607,0.24961044335983928
37,2023,F,M,0.7686865493606708,0.23131345063932918
42,2023,F,M,0.7752174026888924,0.2247825973111076
47,2023,F,M,0.7604015678628048,0.23959843213719523
52,2023,F,M,0.7048363985350179,0.2951636014649821
57,2023,F,M,0.5589137401705683,0.4410862598294317
62,2023,F,M,0.2715391631389731,0.7284608368610269
67,2023,F,M,0.09764873866028492,0.9023512613397151
72,2023,F,M,0.07013625792867562,0.9298637420713244
77,2023,F,M,0.01,0.99
82,2023,F,M,0.01,0.99
87,2023,F,M,0.01,0.99
17,2023,M,H,0.7956626345575877,0.20433736544241232
22,2023,M,H,0.7956626345575877,0.20433736544241232
27,2023,M,H,0.8954820133562762,0.1045179866437238
32,2023,M,H,0.9159158633552409,0.08408413664475911
37,2023,M,H,0.9233193051652345,0.07668069483476547
42,2023,M,H,0.9259051237738192,0.07409487622618083
47,2023,M,H,0.9199963857237884,0.08000361427621161
52,2023,M,H,0.8964001950696379,0.10359980493036214
57,2023,M,H,0.8211517537951484,0.17884824620485162
62,2023,M,H,0.5745862740231966,0.4254137259768034
67,2023,M,H,0.28166622672854197,0.7183337732714581
72,2023,M,H,0.21463956424798653,0.7853604357520134
77,2023,M,H,0.01,0.99
82,2023,M,H,0.01,0.99
87,2023,M,H,0.01,0.99
17,2023,M,L,0.24485215830289184,0.7551478416971081
22,2023,M,L,0.5476795412504084,0.4523204587495916
27,2023,M,L,0.7270882739181979,0.27291172608180214
32,2023,M,L,0.7720640990069713,0.22793590099302874
37,2023,M,L,0.7892185854024824,0.21078141459751765
42,2023,M,L,0.7953240959359437,0.20467590406405634
47,2023,M,L,0.7814599261507704,0.21854007384922958
52,2023,M,L,0.7290381549558268,0.2709618450441732
57,2023,M,L,0.5880879877896295,0.41191201221037055
62,2023,M,L,0.2957715645056045,0.7042284354943955
67,2023,M,L,0.10867813189454029,0.8913218681054598
72,2023,M,L,0.07832787168258148,0.9216721283174185
77,2023,M,L,0.01,0.99
82,2023,M,L,0.01,0.99
87,2023,M,L,0.01,0.99
17,2023,M,M,0.36929627092048684,0.6307037290795132
22,2023,M,M,0.6861802088761227,0.31381979112387726
27,2023,M,M,0.827914928428821,0.17208507157117903
32,2023,M,M,0.8594857181929824,0.14051428180701764
37,2023,M,M,0.871158798602041,0.12884120139795896
42,2023,M,M,0.8752659463598551,0.12473405364014489
47,2023,M,M,0.8659038065131999,0.13409619348680013
52,2023,M,M,0.829313541604325,0.17068645839567498
57,2023,M,M,0.7205293281774482,0.2794706718225518
62,2023,M,M,0.4313136699129548,0.5686863300870453
67,2023,M,M,0.1804512747007315,0.8195487252992685
72,2023,M,M,0.13304910122989266,0.8669508987701073
77,2023,M,M,0.01,0.99
82,2023,M,M,0.01,0.99
87,2023,M,M,0.01,0.99
17,2024,F,H,0.6577650535033124,0.3422349464966876
22,2024,F,H,0.6577650535033124,0.3422349464966876
27,2024,F,H,0.808756499567584,0.191243500432416
32,2024,F,H,0.8431763257818783,0.1568236742181217
37,2024,F,H,0.8559772560520128,0.1440227439479872
42,2024,F,H,0.8604908539764677,0.13950914602353226
47,2024,F,H,0.8502095289857919,0.14979047101420806
52,2024,F,H,0.8102751396561195,0.18972486034388047
57,2024,F,H,0.693836636086234,0.306163363913766
62,2024,F,H,0.4000001523875533,0.5999998476124466
67,2024,F,H,0.1621572197691261,0.8378427802308739
72,2024,F,H,0.11886366988891384,0.8811363301110862
77,2024,F,H,0.01,0.99
82,2024,F,H,0.01,0.99
87,2024,F,H,0.01,0.99
17,2024,F,L,0.1379631358975009,0.8620368641024991
22,2024,F,L,0.3740799426057978,0.6259200573942022
27,2024,F,L,0.5680370767669435,0.4319629232330565
32,2024,F,L,0.6257321202856577,0.3742678797143423
37,2024,F,L,0.6488912456544024,0.35110875434559763
42,2024,F,L,0.6572964538799496,0.3427035461200504
47,2024,F,L,0.6383343190016058,0.36166568099839425
52,2024,F,L,0.5704519883311479,0.42954801166885215
57,2024,F,L,0.41338587633810875,0.5866141236618913
62,2024,F,L,0.1717083492102493,0.8282916507897506
67,2024,F,L,0.056766496208888496,0.9432335037911115
72,2024,F,L,0.04025866232378398,0.95974133767621606
77,2024,F,L,0.01,0.99
82,2024,F,L,0.01,0.99
87,2024,F,L,0.01,0.99
17,2024,F,M,0.22421159797850893,0.7757884020214911
22,2024,F,M,0.5190579670528682,0.4809420329471318
27,2024,F,M,0.7036768993418209,0.29632310065817913
32,2024,F,M,0.7511906445849075,0.24880935541509253
37,2024,F,M,0.7694469576598322,0.23055304234016782
42,2024,F,M,0.7759625990888719,0.22403740091112812
47,2024,F,M,0.7611807500982684,0.23881924990173165
52,2024,F,M,0.7057263501758426,0.2942736498241574
57,2024,F,M,0.5599689887586755,0.4400310112413245
62,2024,F,M,0.27238689732154847,0.7276131026784516
67,2024,F,M,0.09802664750278162,0.9019733524972184
72,2024,F,M,0.07041600009876825,0.92958399990123175
77,2024,F,M,0.01,0.99
82,2024,F,M,0.01,0.99
87,2024,F,M,0.01,0.99
17,2024,M,H,0.7963578562787561,0.2036421437212439
22,2024,M,H,0.7963578562787561,0.2036421437212439
27,2024,M,H,0.8958820586343079,0.10411794136569208
32,2024,M,H,0.9162450126789141,0.08375498732108588
37,2024,M,H,0.9236218902599366,0.07637810974006343
42,2024,M,H,0.9261983207183933,0.07380167928160675
47,2024,M,H,0.9203109515003327,0.07968904849966729
52,2024,M,H,0.8967971310084187,0.10320286899158126
57,2024,M,H,0.8217796781921664,0.17822032180783365
62,2024,M,H,0.5756324965716806,0.4243675034283194
67,2024,M,H,0.2825333148259619,0.7174666851740381
72,2024,M,H,0.2153621771741561,0.7846378228258439
77,2024,M,H,0.01,0.99
82,2024,M,H,0.01,0.99
87,2024,M,H,0.01,0.99
17,2024,M,L,0.2456446716912981,0.7543553283087019
22,2024,M,L,0.5487399665929208,0.4512600334070792
27,2024,M,L,0.7279370307501912,0.2720629692498088
32,2024,M,L,0.7728166856363651,0.22718331436363493
37,2024,M,L,0.7899299433132282,0.2100700566867718
42,2024,M,L,0.7960201741894263,0.20397982581057372
47,2024,M,L,0.7821902420463192,0.21780975795368085
52,2024,M,L,0.7298831005060467,0.27011689949395334
57,2024,M,L,0.5891247496189426,0.41087525038105743
62,2024,M,L,0.29666414190707524,0.7033358580929248
67,2024,M,L,0.10909356487307827,0.8909064351269217
72,2024,M,L,0.07863752344500202,0.9213624765549979
77,2024,M,L,0.01,0.99
82,2024,M,L,0.01,0.99
87,2024,M,L,0.01,0.99
17,2024,M,M,0.3702940615478215,0.6297059384521785
22,2024,M,M,0.6871014397016765,0.3128985602983235
27,2024,M,M,0.8285240662966522,0.1714759337033478
32,2024,M,M,0.8600020004541595,0.13999799954584047
37,2024,M,M,0.8716385966676119,0.1283614033323881
42,2024,M,M,0.8757326313607562,0.12426736863924381
47,2024,M,M,0.8664001727744847,0.13359982722551533
52,2024,M,M,0.8299187457796844,0.17008125422031561
57,2024,M,M,0.7213906670198266,0.27860933298017343
62,2024,M,M,0.43236415464427186,0.5676358453557282
67,2024,M,M,0.1810853273415027,0.8189146726584973
72,2024,M,M,0.13354373674926662,0.8664562632507333
77,2024,M,M,0.01,0.99
82,2024,M,M,0.01,0.99
87,2024,M,M,0.01,0.99
17,2025,F,H,0.6587277368642384,0.34127226313576164
22,2025,F,H,0.6587277368642384,0.34127226313576164
27,2025,F,H,0.8094175162853141,0.1905824837146859
32,2025,F,H,0.8437413591859132,0.1562586408140868
37,2025,F,H,0.8565040170910923,0.14349598290890775
42,2025,F,H,0.8610037872858372,0.13899621271416285
47,2025,F,H,0.8507537072577845,0.14924629274221546
52,2025,F,H,0.8109321344266404,0.18906786557335964
57,2025,F,H,0.6947449412322425,0.3052550587677575
62,2025,F,H,0.40102764477354286,0.5989723552264572
67,2025,F,H,0.16273946854698135,0.8372605314530186
72,2025,F,H,0.11931260398699636,0.8806873960130036
77,2025,F,H,0.01,0.99
82,2025,F,H,0.01,0.99
87,2025,F,H,0.01,0.99
17,2025,F,L,0.1384728700029387,0.8615271299970613
22,2025,F,L,0.3750824758971672,0.6249175241028329
27,2025,F,L,0.5690868080758095,0.43091319192419053
32,2025,F,L,0.6267337767965394,0.3732662232034606
37,2025,F,L,0.6498656032373379,0.3501343967626621
42,2025,F,L,0.6582597705437343,0.3417402294562657
47,2025,F,L,0.6393216889354918,0.3606783110645082
52,2025,F,L,0.5715002780335788,0.42849972196642117
57,2025,F,L,0.4144240035558719,0.585575996444128
62,2025,F,L,0.17231783935093675,0.8276821606490632
67,2025,F,L,0.056996067337883406,0.9430039326621166
72,2025,F,L,0.04042433475412707,0.9595756652458729
77,2025,F,L,0.01,0.99
82,2025,F,L,0.01,0.99
87,2025,F,L,0.01,0.99
17,2025,F,M,0.2249568370917155,0.7750431629082846
22,2025,F,M,0.5201261720439008,0.47987382795609923
27,2025,F,M,0.7045684414429458,0.29543155855705416
32,2025,F,M,0.7519896168628014,0.2480103831371986
37,2025,F,M,0.7702052392052977,0.2297947607947023
42,2025,F,M,0.776705669831198,0.22329433016880196
47,2025,F,M,0.7619578080594983,0.2380421919405017
52,2025,F,M,0.7066142969966624,0.29338570300333755
57,2025,F,M,0.5610231747641292,0.4389768252358708
62,2025,F,M,0.273235865430924,0.7267641345690761
67,2025,F,M,0.09840567175364102,0.901594328246359
72,2025,F,M,0.07069663426184591,0.9293033657381541
77,2025,F,M,0.01,0.99
82,2025,F,M,0.01,0.99
87,2025,F,M,0.01,0.99
17,2025,M,H,0.7970509738638586,0.2029490261361414
22,2025,M,H,0.7970509738638586,0.2029490261361414
27,2025,M,H,0.8962805534785486,0.10371944652145137
32,2025,M,H,0.9165728291846094,0.08342717081539064
37,2025,M,H,0.9239232310715407,0.07607676892845927
42,2025,M,H,0.9264903055453232,0.07350969445467681
47,2025,M,H,0.9206242326068383,0.07937576739316166
52,2025,M,H,0.8971925254666293,0.10280747453337069
57,2025,M,H,0.8224055659038976,0.17759443409610243
62,2025,M,H,0.5766775254852633,0.4233224745147367
67,2025,M,H,0.28340158959726597,0.7165984104027341
72,2025,M,H,0.21608619527247716,0.7839138047275228
77,2025,M,H,0.01,0.99
82,2025,M,H,0.01,0.99
87,2025,M,H,0.01,0.99
17,2025,M,L,0.24643852035014807,0.753561479649852
22,2025,M,L,0.549799425981402,0.45020057401859803
27,2025,M,L,0.728783714556318,0.27121628544368204
32,2025,M,L,0.7735671457386398,0.22643285426136017
37,2025,M,L,0.7906391872783634,0.20936081272163665
42,2025,M,L,0.7967141477206701,0.20328585227932994
47,2025,M,L,0.7829184359064081,0.21708156409359192
52,2025,M,L,0.7307259682967907,0.2692740317032093
57,2025,M,L,0.5901602089987419,0.4098397910012581
62,2025,M,L,0.2975578327479127,0.7024421672520873
67,2025,M,L,0.10951018453991164,0.8904898154600883
72,2025,M,L,0.07894814070773282,0.9210518592922672
77,2025,M,L,0.01,0.99
82,2025,M,L,0.01,0.99
87,2025,M,L,0.01,0.99
17,2025,M,M,0.37129246733106464,0.6287075326689353
22,2025,M,M,0.6880207418109763,0.3119792581890237
27,2025,M,M,0.8291311933583093,0.17086880664169068
32,2025,M,M,0.86051643978225,0.13948356021775
37,2025,M,M,0.8721166344104812,0.12788336558951885
42,2025,M,M,0.8761975878528508,0.12380241214714915
47,2025,M,M,0.8668947401050249,0.13310525989497513
52,2025,M,M,0.8305219449321856,0.16947805506781444
57,2025,M,M,0.7222499502609561,0.27775004973904394
62,2025,M,M,0.4334147286212853,0.5665852713787147
67,2025,M,M,0.18172079938854646,0.8182792006114535
72,2025,M,M,0.13403968137998196,0.865960318620018
77,2025,M,M,0.01,0.99
82,2025,M,M,0.01,0.99
87,2025,M,M,0.01,0.99
17,2026,F,H,0.659688638980557,0.34031136101944304
22,2026,F,H,0.659688638980557,0.34031136101944304
27,2026,F,H,0.8100764597379488,0.18992354026205116
32,2026,F,H,0.8443044549700116,0.1556955450299884
37,2026,F,H,0.8570289144292441,0.14297108557075588
42,2026,F,H,0.8615148861380438,0.13848511386195617
47,2026,F,H,0.8512959868874524,0.14870401311254755
52,2026,F,H,0.8115870600588614,0.1884129399411386
57,2026,F,H,0.695651286382149,0.304348713617851
62,2026,F,H,0.40205549997660284,0.5979445000233972
67,2026,F,H,0.16332311173007832,0.8366768882699217
72,2026,F,H,0.11976278046986687,0.8802372195301331
77,2026,F,H,0.01,0.99
82,2026,F,H,0.01,0.99
87,2026,F,H,0.01,0.99
17,2026,F,L,0.1389839309573623,0.8610160690426377
22,2026,F,L,0.3760855858619754,0.6239144141380246
27,2026,F,L,0.5701354010669691,0.42986459893303086
32,2026,F,L,0.6277338536962911,0.3722661463037089
37,2026,F,L,0.6508382317268775,0.3491617682731225
42,2026,F,L,0.6592213086413301,0.3407786913586699
47,2026,F,L,0.6403073956114554,0.35969260438854456
52,2026,F,L,0.5725474093567798,0.42745259064322016
57,2026,F,L,0.4154623783122538,0.5845376216877463
62,2026,F,L,0.17292873906540485,0.8270712609345952
67,2026,F,L,0.057226396568349075,0.942773603431651
72,2026,F,L,0.04059057784784641,0.9594094221521536
77,2026,F,L,0.01,0.99
82,2026,F,L,0.01,0.99
87,2026,F,L,0.01,0.99
17,2026,F,M,0.22570346335970926,0.7742965366402907
22,2026,F,M,0.5211936658061961,0.4788063341938039
27,2026,F,M,0.7054579849452899,0.2945420150547101
32,2026,F,M,0.7527864746541686,0.2472135253458314
37,2026,F,M,0.7709613960849018,0.22903860391509823
42,2026,F,M,0.7774466173133686,0.22255338268663138
47,2026,F,M,0.7627327434300275,0.2372672565699725
52,2026,F,M,0.7075002377692011,0.2924997622307989
57,2026,F,M,0.5620762902813671,0.4379237097186329
62,2026,F,M,0.274086062476343,0.725913937523657
67,2026,F,M,0.0987858129188941,0.9012141870811059
72,2026,F,M,0.0709781621435106,0.9290218378564894
77,2026,F,M,0.01,0.99
82,2026,F,M,0.01,0.99
87,2026,F,M,0.01,0.99
17,2026,M,H,0.7977419906172913,0.20225800938270866
22,2026,M,H,0.7977419906172913,0.20225800938270866
27,2026,M,H,0.8966775033056107,0.10332249669438931
32,2026,M,H,0.9168993180076593,0.08310068199234066
37,2026,M,H,0.9242233325536263,0.07577666744637368
42,2026,M,H,0.9267810831340578,0.07321891686594217
47,2026,M,H,0.9209362340839861,0.07906376591601394
52,2026,M,H,0.8975863838547967,0.10241361614520328
57,2026,M,H,0.823029421196175,0.17697057880382505
62,2026,M,H,0.5777213533802991,0.42227864661970094
67,2026,M,H,0.28427104561961797,0.715728954380382
72,2026,M,H,0.21681161608534738,0.7831883839146526
77,2026,M,H,0.01,0.99
82,2026,M,H,0.01,0.99
87,2026,M,H,0.01,0.99
17,2026,M,L,0.24723370046668922,0.7527662995333108
22,2026,M,L,0.550857911176446,0.449142088823554
27,2026,M,L,0.7296283253007069,0.27037167469929313
32,2026,M,L,0.774315481562841,0.22568451843715898
37,2026,M,L,0.7913463203277434,0.20865367967225656
42,2026,M,L,0.7974060198199312,0.2025939801800688
47,2026,M,L,0.7836445104161405,0.21635548958385953
52,2026,M,L,0.7315667583957173,0.2684332416042827
57,2026,M,L,0.5911943590445397,0.40880564095546035
62,2026,M,L,0.29845263102364117,0.7015473689763588
67,2026,M,L,0.10992799220686202,0.890072007793138
72,2026,M,L,0.07925972517405684,0.9207402748259431
77,2026,M,L,0.01,0.99
82,2026,M,L,0.01,0.99
87,2026,M,L,0.01,0.99
17,2026,M,M,0.3722914798107965,0.6277085201892034
22,2026,M,M,0.6889381129752858,0.31106188702471416
27,2026,M,M,0.8297363140960757,0.17026368590392427
32,2026,M,M,0.86102904140463,0.13897095859537
37,2026,M,M,0.8725929172053828,0.1274070827946172
42,2026,M,M,0.8766608212440695,0.12333917875593048
47,2026,M,M,0.8673875138226906,0.13261248617730936
52,2026,M,M,0.8311231435866033,0.16887685641339667
57,2026,M,M,0.7231071775151742,0.27689282248482583
62,2026,M,M,0.43446538236271226,0.5655346176372877
67,2026,M,M,0.18235768985297338,0.8176423101470266
72,2026,M,M,0.13453693582754606,0.8654630641724539
77,2026,M,M,0.01,0.99
82,2026,M,M,0.01,0.99
87,2026,M,M,0.01,0.99
17,2027,F,H,0.6606477561427261,0.3393522438572739
22,2027,F,H,0.6606477561427261,0.3393522438572739
27,2027,F,H,0.8107333337448781,0.1892666662551219
32,2027,F,H,0.8448656180276599,0.15513438197234009
37,2027,F,H,0.8575519532273155,0.14244804677268452
42,2027,F,H,0.8620241557683522,0.13797584423164777
47,2027,F,H,0.8518363729251892,0.1481636270748108
52,2027,F,H,0.8122399204289668,0.18776007957103324
57,2027,F,H,0.6965556697193175,0.3034443302806825
62,2027,F,H,0.4030837089069921,0.5969162910930079
67,2027,F,H,0.16390814904683068,0.8360918509531693
72,2027,F,H,0.12021420042192632,0.8797857995780737
77,2027,F,H,0.01,0.99
82,2027,F,H,0.01,0.99
87,2027,F,H,0.01,0.99
17,2027,F,L,0.1394963193175569,0.8605036806824431
22,2027,F,L,0.3770892639364281,0.622910736063572
27,2027,F,L,0.5711828481421666,0.4288171518578334
32,2027,F,L,0.6287323457135453,0.3712676542864547
37,2027,F,L,0.6518091269663676,0.3481908730336324
42,2027,F,L,0.6601810644393484,0.33981893556065157
47,2027,F,L,0.6412914343545149,0.35870856564548514
52,2027,F,L,0.5735933747843761,0.4264066252156239
57,2027,F,L,0.4165009913204728,0.5834990086795272
62,2027,F,L,0.17354104771630371,0.8264589522836963
67,2027,F,L,0.0574574855724679,0.9425425144275321
72,2027,F,L,0.0407573930503062,0.9592426069496938
77,2027,F,L,0.01,0.99
82,2027,F,L,0.01,0.99
87,2027,F,L,0.01,0.99
17,2027,F,M,0.2264514739014704,0.7735485260985295
22,2027,F,M,0.5222604394246633,0.47773956057533673
27,2027,F,M,0.7063455285600789,0.29365447143992107
32,2027,F,M,0.7535812191782769,0.24641878082172308
37,2027,F,M,0.7717154304197896,0.22828456958021037
42,2027,F,M,0.778185443964032,0.221814556035968
47,2027,F,M,0.7635055579293318,0.23649444207066816
52,2027,F,M,0.7083841713147616,0.2916158286852384
57,2027,F,M,0.5631283274495701,0.4368716725504299
62,2027,F,M,0.2749374834379464,0.7250625165620537
67,2027,F,M,0.09916707249662307,0.900832927503377
72,2027,F,M,0.07126058546669409,0.9287394145333059
77,2027,F,M,0.01,0.99
82,2027,F,M,0.01,0.99
87,2027,F,M,0.01,0.99
17,2027,M,H,0.7984309098674262,0.20156909013257385
22,2027,M,H,0.7984309098674262,0.20156909013257385
27,2027,M,H,0.8970729135215131,0.10292708647848692
32,2027,M,H,0.9172244842686696,0.08277551573133035
37,2027,M,H,0.9245221996440718,0.07547780035592822
42,2027,M,H,0.9270706583480799,0.07292934165192011
47,2027,M,H,0.9212469609571535,0.07875303904284647
52,2027,M,H,0.8979787115726293,0.10202128842737068
57,2027,M,H,0.8236512483493104,0.17634875165068964
62,2027,M,H,0.5787639729210685,0.4212360270789315
67,2027,M,H,0.2851416774418095,0.7148583225581905
72,2027,M,H,0.21753843712672263,0.7824615628732774
77,2027,M,H,0.01,0.99
82,2027,M,H,0.01,0.99
87,2027,M,H,0.01,0.99
17,2027,M,L,0.248030208198376,0.7519697918016239
22,2027,M,L,0.5519154139808011,0.44808458601919887
27,2027,M,L,0.7304708629925301,0.26952913700746994
32,2027,M,L,0.775061695390218,0.22493830460978204
37,2027,M,L,0.7920513455175197,0.20794865448248034
42,2027,M,L,0.7980957938015653,0.20190420619843474
47,2027,M,L,0.7843684682896395,0.21563153171036054
52,2027,M,L,0.7324054709150685,0.26759452908493153
57,2027,M,L,0.5922271929220766,0.4077728070779234
62,2027,M,L,0.2993485307028501,0.7006514692971499
67,2027,M,L,0.11034698917545585,0.8896530108245442
72,2027,M,L,0.07957227854314043,0.9204277214568596
77,2027,M,L,0.01,0.99
82,2027,M,L,0.01,0.99
87,2027,M,L,0.01,0.99
17,2027,M,M,0.3732910905152571,0.6267089094847429
22,2027,M,M,0.6898535510181898,0.3101464489818102
27,2027,M,M,0.8303394330041596,0.16966056699584042
32,2027,M,M,0.8615398105490275,0.1384601894509725
37,2027,M,M,0.8730674504234763,0.12693254957652367
42,2027,M,M,0.8771223369374602,0.12287766306253978
47,2027,M,M,0.8678784992435105,0.13212150075648954
52,2027,M,M,0.8317223462791091,0.16827765372089087
57,2027,M,M,0.7239623484433363,0.2760376515566637
62,2027,M,M,0.43551610639375526,0.5644838936062447
67,2027,M,M,0.18299599772148384,0.8170040022785161
72,2027,M,M,0.13503550078191803,0.8649644992180819
77,2027,M,M,0.01,0.99
82,2027,M,M,0.01,0.99
87,2027,M,M,0.01,0.99
17,2028,F,H,0.6616050846956513,0.33839491530434873
22,2028,F,H,0.6616050846956513,0.33839491530434873
27,2028,F,H,0.8113881421446011,0.1886118578553989
32,2028,F,H,0.8454248532585505,0.15457514674144945
37,2028,F,H,0.8580731386477348,0.14192686135226518
42,2028,F,H,0.8625316014120329,0.1374683985879671
47,2028,F,H,0.8523748704250288,0.1476251295749712
52,2028,F,H,0.8128907194316829,0.1871092805683171
57,2028,F,H,0.697458089478332,0.302541910521668
62,2028,F,H,0.40411226247148607,0.5958877375285139
67,2028,F,H,0.16449458020435587,0.8355054197956442
72,2028,F,H,0.12066686491510323,0.8793331350848967
77,2028,F,H,0.01,0.99
82,2028,F,H,0.01,0.99
87,2028,F,H,0.01,0.99
17,2028,F,L,0.14001003562376116,0.8599899643762389
22,2028,F,L,0.3780935015457132,0.6219064984542868
27,2028,F,L,0.5722291417497198,0.42777085825028016
32,2028,F,L,0.6297292476310634,0.3702707523689366
37,2028,F,L,0.6527782848538114,0.3472217151461886
42,2028,F,L,0.6611390342588657,0.33886096574113433
47,2028,F,L,0.6422738005442944,0.3577261994557056
52,2028,F,L,0.5746381668470438,0.42536183315295617
57,2028,F,L,0.41753983329443656,0.5824601667055634
62,2028,F,L,0.17415476464332016,0.8258452353566799
67,2028,F,L,0.05768933602178036,0.9423106639782196
72,2028,F,L,0.04092478180796632,0.9590752181920337
77,2028,F,L,0.01,0.99
82,2028,F,L,0.01,0.99
87,2028,F,L,0.01,0.99
17,2028,F,M,0.22720086580693238,0.7727991341930676
22,2028,F,M,0.5233264840187171,0.47667351598128294
27,2028,F,M,0.7072310710482238,0.2927689289517762
32,2028,F,M,0.754373851693031,0.24562614830696905
37,2028,F,M,0.7724673443641101,0.22753265563588987
42,2028,F,M,0.7789221522426792,0.22107784775732076
47,2028,F,M,0.7642762533125225,0.23572374668747753
52,2028,F,M,0.7092660965039783,0.2907339034960217
57,2028,F,M,0.5641792784528094,0.43582072154719065
62,2028,F,M,0.27579012326688584,0.7242098767331142
67,2028,F,M,0.09954945197690036,0.9004505480230997
72,2028,F,M,0.07154390595161739,0.9284560940483826
77,2028,F,M,0.01,0.99
82,2028,F,M,0.01,0.99
87,2028,F,M,0.01,0.99
17,2028,M,H,0.7991177349663154,0.20088226503368456
22,2028,M,H,0.7991177349663154,0.20088226503368456
27,2028,M,H,0.897466789521606,0.10253321047839403
32,2028,M,H,0.9175483330734999,0.08245166692650008
37,2028,M,H,0.9248198372650535,0.07518016273494654
42,2028,M,H,0.9273590360349113,0.07264096396508868
47,2028,M,H,0.9215564182364075,0.07844358176359245
52,2028,M,H,0.8983695140089438,0.10163048599105617
57,2028,M,H,0.8242710516578333,0.17572894834216668
62,2028,M,H,0.5798053768198829,0.42019462318011713
67,2028,M,H,0.2860134795843943,0.7139865204156057
72,2028,M,H,0.2182666558821191,0.7817333441178809
77,2028,M,H,0.01,0.99
82,2028,M,H,0.01,0.99
87,2028,M,H,0.01,0.99
17,2028,M,L,0.24882803967292738,0.7511719603270726
22,2028,M,L,0.5529719262395456,0.4470280737604544
27,2028,M,L,0.73131132768572,0.26868867231427995
32,2028,M,L,0.7758057895339142,0.22419421046608579
37,2028,M,L,0.7927542659298373,0.20724573407016267
42,2028,M,L,0.7987834730037306,0.20121652699626935
47,2028,M,L,0.7850903122697435,0.21490968773025654
52,2028,M,L,0.7332421060113838,0.26675789398861616
57,2028,M,L,0.5932587038473877,0.40674129615261234
